song_code	song_title	artist	album_cover	album_title	public_date	genre	lyrics	public_date_DV	emotion	singer_code	song_name	singer_name	plylstseq	tag
37640352	Boom Boom Bass	RIIZE	https://cdnimg.melon.co.kr/cm2/album/images/114/56/179/11456179_20240617152303_500.jpg?28378f505af0f85e794c78c7bbd1a9eb/melon/resize/512/quality/100/optimize	RIIZING - The 1st Mini Album	2024.06.17	댄스	My baby like to string me on 좀 더 내게 다가와 네게 맞춰 온 My bass 살짝 너의 맘을 Slide 그냥 놓치긴 아쉬워 난 넌 어떻게 생각해 자 Follow me now 이 리듬이 다시 Make me spin We makin’ music Every day we play 가볍게 Groovin’ 느낀 대로 해 Don’t stop the music Hands up on my bass 지금부터 Lower lower lower We want that Boom ba doom boom boom bass That boom ba doom boom boom bass We got that boom ba doom on my bass 우린 좀 더 Lower lower lower We want that 박자에 맞춰 Up down 줄을 감싸 밀고 당겨 Doom slap let’s countdown 음은 자꾸만 Flat 괜찮아 뭐 어때 우리 사이 Keep going make a bassline 너도 왠지 템포가 빨라 따라와 둘만의 Timeline Hands in the sky yeah you know what I like We makin’ music Every day we play 가볍게 Groovin’ 느낀 대로 해 Don’t stop the music Hands up on my bass 지금부터 Lower lower lower We want that Boom ba doom boom boom bass That boom ba doom boom boom bass We got that boom ba doom on my bass 우린 좀 더 Lower lower lower We want that We makin’ music Every day we play 가볍게 Groovin’ 느낀 대로 해 Don’t stop the music Hands up on my bass 지금부터 Lower lower lower We want that Aye alright 나의 손을 잡고 떠올라 Aye alright 너와 내가 자꾸 떠올라 Aye alright 우린 계속 같이 떠올라 지금부터 Lower lower lower We want that Boom ba doom boom boom bass 	2020	기쁨	3478478	Boom Boom Bass	RIIZE	478102836//421161632//457450899//506606075//496795342//400925557//457622298//456216805//497981714//504113795//520449054//524554271//462790646//537312379//533918226//534320539//512917230//508015225//515003600//457450551//467184903//474990021//517288166//492562410//457622377//522911439//425660073//506203258//535580767	댄스//기분전환//드라이브//신나는//운동//여름//아이돌//노동요//청량//청량한//댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//명곡//가요//내적댄스//국내//댄스//케이팝//신나는//운동//아이돌//kpop//노동요//집중//댄스//스트레스//노동요//파티//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//댄스//아이돌//노동요//내적댄스//즐거운//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//케이팝//운동//스트레스//팝//kpop//Pop//헬스//케이팝//운동//아이돌//kpop//노동요//케이팝//운동//스트레스//kpop//노동요//출근길//케이팝//아이돌//kpop//최신가요//최신가요//봄//아이돌//행복//행복한//출퇴근//매장음악//트렌디//출퇴근//노동요//가요//내적댄스//국내//가요//시원한//더위//휴가//헬스//헬스//파티//인기곡//국내//주말//출근길//힘들때//퇴근길//출근길//퇴근길//출근길
37640519	SABOTAGE	권은비	https://cdnimg.melon.co.kr/cm2/album/images/115/14/127/11514127_20240617160156_500.jpg?c0829332a736c56bd2b36c5a5c8300a8/melon/resize/512/quality/100/optimize	SABOTAGE	2024.06.18	댄스	You’re like a record in a black box I wish to hide 날 홀린 듯한 Feel so lonely 모른 척 눈을 감아봐도 Cannot deny You got me just like (Stop! Wait, let´s go!) I need to let it go, let it go Just before I cross the line Oh boy, don't let me know, let me know How it feels ah oh I 전혀 나답지 않아 너의 치밀함 끝에 Baby You and me better Put it down low, put it down low Woah 벗어나려 해봐도 점점 흘러가는 Flow Surfing through the night 날 바라보는 넌 그저 여유롭기만 해 It’s too late Boy, that is sabotage Baby you really know, really know, know what’s the deal (Oh hey! This is what?!) Oh, that is sabotage 점점 더 깊어진 내 맘에 깨어난 Feel Cause when you look at me, look at me, can’t tell what’s real Woho woho woho woho Sabo-Sabotage Woho woho woho woho (It’s sabotage) Sabotage 깊게 파고드는 이 Thrill Oh, that is sabotage, sabotage Yeah, say what? (This is sabotage) 뜨겁게 퍼져가는 Feeling You got me fall (Oh no, don’t you get me?) (But you got me) 눈을 가려도 넌 Reveal it it I might lose it all, all So don´t you 벗어나려 해봐도 점점 흘러가는 Flow Surfing through the night 날 바라보는 넌 그저 여유롭기만 해 It’s too late (Too late) Boy, that is sabotage Baby you really know, really know, know what’s the deal (Oh hey! This is what?!) Oh, that is sabotage 점점 더 깊어진 내 맘에 깨어난 Feel Cause when you look at me, look at me, can’t tell what’s real What if I don’t think of Thinking of tomorrow 날 이끄는 느낌 다 네게 맡길게 Baby 서로에게 취해 빛도 들지 않는 밤 I´ve been waiting for this all my life Oh baby, all my life yeah Oh woah yeah Boy, that is sabotage Baby you really know, really know, know what’s the deal (Oh hey! This is what?!) Oh, that is sabotage 점점 더 깊어진 내 맘에 깨어난 Feel Cause when you look at me, look at me, can’t tell what’s real Woho woho woho woho Sabo-Sabotage Woho woho woho woho (It’s sabotage) Sabotage 깊게 파고드는 이 Thrill Oh, that is sabotage, sabotage 	2020	기쁨	2399727	SABOTAGE	권은비	478102836//400925557//457622298//497981714//537312379//533260512//512917230//508015225//513530220//515158359//517288166//492562410//488928257//458990050//457622377//527880376	댄스//기분전환//드라이브//신나는//운동//여름//아이돌//노동요//청량//청량한//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//최신가요//최신가요//출퇴근//매장음악//트렌디//출퇴근//걸그룹//걸그룹//헬스//파티//파티//더위//장마//인기곡//국내//출근길
37637676	어젯밤 (Guitar by 박주원)	정한 X 원우 (SEVENTEEN)	https://cdnimg.melon.co.kr/cm2/album/images/115/13/652/11513652_20240617101014_500.jpg?163cdaf94b859cb5124923d5d3ac2c64/melon/resize/512/quality/100/optimize	정한 X 원우 1st Single Album 'THIS MAN'	2024.06.17	댄스	달이 오른 밤 소리 없는 밤 맘에 없는 말들로 어지러운 맘 널 보고 싶은 맘 접어두는 밤 Nox and Nox! (Nox and Nox) 꿈의 담을 넘어서 찾을 거야 Nox and Nox! (Nox and Nox) 이 밤을 안은 채 핀 꿈이여 지독한 사랑은 깊게 파고드는 Pain 멈출 수 없는 걸 “해로울수록 난 행복해” 어젯밤 꿈속에 나타나 어젯밤 꿈속에 노래를 감미롭게 더 때로는 뜨겁게 조심스럽게 너의 문 두드려 어젯밤 (Whoo -) 어젯밤 (Whoo -) 어젯밤 꿈속에 꾸었던 따라따- (Whoo -) 어젯밤 난 사람들의 밤은 전혀 관심 없어 너 없으니까 이 도시 위로 차가움의 마음만이 가득하니까 Nox and Nox! (Nox and Nox) 꿈의 담을 넘어서 찾을 거야 Nox and Nox! (Nox and Nox) 이 밤을 안은 채 핀 꿈이여 어젯밤 꿈속에 나타나 어젯밤 꿈속에 노래를 감미롭게 더 때로는 뜨겁게 조심스럽게 너의 문 두드려 어젯밤 (Whoo -) 어젯밤 (Whoo -) 어젯밤 꿈속에 꾸었던 따라따- (Whoo -) 잃어버린 것 (잃어버린 것) 잃어버린 마음 (잃어버린 마음) 그건 너란 단 한 사람과 우리라는 추억 하나뿐 기나긴 꿈속에서 오늘 밤도 헤매고 있어 어젯밤 (Whoo -) 어젯밤 (Whoo -) 어젯밤 꿈속에 꾸었던 따라따- (Whoo -) 어젯밤 	2020	슬픔	3811297	어젯밤 (Guitar by 박주원)	정한 X 원우 (SEVENTEEN)	421161632//400925557//457622298//520449054//537312379//534320539//512917230//517288166//457622377//516680158	댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//케이팝//운동//아이돌//kpop//노동요//최신가요//봄//아이돌//행복//행복한//출퇴근//매장음악//트렌디//헬스//인기곡//국내//달달//썸//고백
37634490	POM POM POM	WOOAH (우아)	https://cdnimg.melon.co.kr/cm2/album/images/115/12/916/11512916_20240614113846_500.jpg?f107be89dc98230205c293778e9f40b3/melon/resize/512/quality/100/optimize	UNFRAMED	2024.06.17	댄스	Po-po-pom-pom, po-po-po-po-pom-pom Po-po-pom-pom, po-po-po-po-pom-pom Po-po-pom-pom, po-po-po-po-pom-pom Hey! SO WHAT’S IT GON ’BE? I’m playing major league 떨리는 심장이 말하는걸 Imma queen of the champion. Lights camera action All-star attraction No 협상 따윈 없어 난 이기러 왔어 이자리 An MVP Haters hate but hey 다 놀라고야 말테니 Look how we do Ain’t nobody like us 우아하기까지 해 내 꿈은 너무 아득해 날 포기하고 싶어지게 만들곤해 난 두렵지 않아 준비는 완벽해 And shout it out U hear me, U hear me 날 믿어주길 바래 날 응원하는 Shout out WOW WOOAH WOOAH WOOAH Pom Pom I’m cheering me on Ain’t nobody else rooting for me there’s at least one Pom Pom My game is mad strong 이 큰 게임에 주인공은 only me 날 믿어주길 바래 날 응원하는 Shout out WOW WOOAH WOOAH WOOAH I’m cracking dust right off my swag 거침이 없는 빛보다 빠른 나의 스윙 경쟁이 없어 when you got it You flaunt it 찐 멋짐을 보여줄게 YO Guess what, we only warming up 날 믿어주길 바래 날 응원하는 Shout out WOW WOOAH WOOAH WOOAH 내 맘은 불타올라 열정을 태워가 하나 하나 싸워가 Little lion in me Yeah The crowd are on their feet They hear me roaring Pom Pom I’m cheering me on Ain’t nobody else rooting for me there’s at least one Pom Pom My game is mad strong 이 큰 게임에 주인공은 only me 날 믿어주길 바래 날 응원하는 Shout out WOW WOOAH WOOAH WOOAH What we got 누구보다 멀리 Got one shot 누구보다 높이 A-game on Wings are made to fly Because I play for the win, I play for the win yeah Time for me to raise ‘emup 가끔 넘어져도 거침없이 또 일어나지 pom pom Everyone got a Pom Pom I’m cheering me on Ain’t nobody else rooting for me there’s at least one Pom Pom My game is mad strong 이 큰 게임에 주인공은 only me Pom Pom 	2020	기쁨	2868959	POM POM POM	WOOAH (우아)	421161632//400925557//457622298//497981714//493525662//537312379//513530220//515158359//457622377//535580767	댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//케이팝//kpop//걸그룹//헬스//집중//최신가요//걸그룹//걸그룹//인기곡//국내//퇴근길//출근길
37648294	뜨거워지자 (Let It Burn)	H1-KEY (하이키)	https://cdnimg.melon.co.kr/cm2/album/images/115/16/098/11516098_20240619120522_500.jpg?f38d74bfc56236a80301e742dd7b97d9/melon/resize/512/quality/100/optimize	H1-KEY 3rd Mini Album [LOVE or HATE]	2024.06.19	댄스	"얼음이 다 녹아 버린 아이스티 리듬이 사라진 댄스 뮤직 서롤 향해 엇박자로 춤추고 있는 사이 내려간 분위기 살릴 방법이 없는 위기 애써 겨우 입만 웃는 우리 감정을 각자의 방안에 가둔 채 언제부터 잘못됐나요? 표정과 말투는 거슬리지 않게 미묘하게 어디부터 꼬인 걸까요? 누구도 먼저 끝내서 죄인이 되고 싶지 않은 너와 나 더 이상 더는 이러지 말고 그냥 Love or Hate 죄다 태워 버리자 뭐가 됐든 걍 확 뜨거워지자 마음이 다 타서 재가 돼 버린대도 미지근할 바엔 그게 나아 True or Lie 신경 쓰지도 말자 웃거나 울거나 확실해지자 모든 게 나쁜 기억이 될지라도 그게 더 나아 Let’s burn it all down ""자기야 사랑해"" ""어, 나도""란 빈말을 서로 밥 먹듯이 주고받은 다음 전활 끊고서 한숨만 쉬네 미친 것마냥 세상 가장 좋아 했었던 우리 사이잖아 서로 미치지 않으려 애쓰지 말고 제발 Love or Hate 죄다 태워 버리자 뭐가 됐든 걍 확 뜨거워지자 마음이 다 타서 재가 돼 버린대도 미지근할 바엔 그게 나아 True or Lie 신경 쓰지도 말자 웃거나 울거나 확실해지자 모든 게 나쁜 기억이 될지라도 그게 더 나아 Let’s burn it all down 미련 따윈 죄다 태워 버리자 새까만 재가 되어 버리자 이러고 있는 게 뭔 의미겠어 여태껏 알고도 외면했던 이런 빌어먹을 Love or Hate 죄다 태워 버리자 뭐가 됐든 걍 확 뜨거워지자 마음이 다 타서 재가 돼 버린대도 미지근할 바엔 그게 나아 True or Lie 신경 쓰지도 말자 웃거나 울거나 확실해지자 모든 게 나쁜 기억이 될지라도 그게 더 나아 Let’s burn it all down 워 워어어어 어어어어 워어어 워어어 Let’s burn it all down 어어어우 워어어어 어어어어 워어 음 Let’s burn it all down "	2020	분노	3064111	뜨거워지자 (Let It Burn)	H1-KEY (하이키)	400925557//457622298//508295041//537312379//533260512//512917230//513530220//474140592//515158359//100098404//467184903//517288166//457622377//535580767	댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//인디//최신가요//최신가요//출퇴근//매장음악//트렌디//걸그룹//걸그룹//걸그룹//걸그룹//가요//시원한//더위//휴가//헬스//인기곡//국내//퇴근길//출근길
37633631	ABCD	나연 (TWICE)	https://cdnimg.melon.co.kr/cm2/album/images/115/12/703/11512703_20240613174744_500.jpg?3a61cfdb5abde4128af89468a1d2695d/melon/resize/512/quality/100/optimize		2024.06.14	R&B/Soul	Slo-mo Hey I see you looking at me and I like it oh yeah No more 다가오길 기다리는 건 Not my option yeah 피어나 My desire 원하는 건 가져야 하는 걸 All I want is love love wit' you Stop thinkin' 거부할 수 없을걸 Hey listen to me now A you're gonna B my babe Everytime you C me 빠져 Deeper deeper babe Hey listen to me now ABCD 반복해 How to fall in love 가르쳐 줄게 너는 들어왔어 in my Fantasy 벗어날 수 없어 나의 Gravity In love in love can't get Enough Hey 빠져들고 있어 you're Hypnotized 홀린 듯 하나가 되는 you & I In love in love can't get Enough 넌 따라오면 돼 My babe 지금부터 Imma drive you crazy 아슬아슬한 너와 내 Emotion 자칫하면 이성의 끈을 놓쳐 대화는 필요 없어 Mute 본능이 향하는 곳 Move 전부 벗어던질래 진짜 나를 볼 수 있게 피어나 Feel alive 떨리는 마음 감출 수 없는 걸 All I want is love love wit' you Stop thinkin' 거부할 수 없을걸 Hey listen to me now A you're gonna B my babe Everytime you C me 빠져 Deeper deeper babe Hey listen to me now ABCD 반복해 How to fall in love 가르쳐 줄게 너는 들어왔어 in my Fantasy 벗어날 수 없어 나의 Gravity In love in love can't get Enough Hey 빠져들고 있어 you're Hypnotized 홀린 듯 하나가 되는 you & I In love in love can't get Enough I don't care and I like yeah A to Z you're my type yeah 알려줄게 Baby how to love 알기 쉽게 네게 One by one I don't care and I like yeah A to Z you're my type yeah 알려줄게 Baby how to love 알기 쉽게 네게 One by one A you're gonna B my babe Everytime you C me 빠져 Deeper deeper babe ABCD 반복해 How to fall in love 가르쳐 줄게 	2020	기쁨	906641	ABCD	나연 (TWICE)	478102836//496795342//400925557//456216805//457536681//508295041//497981714//520449054//520054371//537312379//512917230//513530220//515158359//517288166//421731133//458990050//457622377//425660073//535580767//527880376	댄스//기분전환//드라이브//신나는//운동//여름//아이돌//노동요//청량//청량한//댄스//스트레스//노동요//파티//댄스//케이팝//트렌디//아이돌//kpop//댄스//아이돌//노동요//내적댄스//즐거운//알앤비//RnB//국내//인디//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//케이팝//운동//아이돌//kpop//노동요//케이팝//매장//운동//아이돌//kpop//최신가요//출퇴근//매장음악//트렌디//걸그룹//걸그룹//헬스//내적댄스//더위//장마//인기곡//국내//힘들때//퇴근길//출근길//출근길
37626670	Balloon in Love	선미	https://cdnimg.melon.co.kr/cm2/album/images/115/10/953/11510953_20240612151757_500.jpg?c221a53b457e24b8335bfed774672dfd/melon/resize/512/quality/100/optimize	Balloon in Love	2024.06.13	댄스	숨이 차 내 마음이 널 보면 부풀어가 너가 Someone says It's gonna blow up one day No, right? No, right? 떠오른 햇살 아래 너와 나 we're running running, oh 부풀은 이 사랑이 터진대도 loving loving you Fall in love, I fall in love with you 머물러줘 내 품에서 Fall in love, whoo 더 불어줘 내 편에서 Yeah, I'm a balloon in love 날이 새 푸른 밤이 어느새 저기 멀리 보여 보여 I'm with you wherever you go So plz don't doubt it You got me, baby Fall in love, I fall in love with you 머물러줘 내 품에서 Fall in love, whoo 더 불어줘 내 편에서 Yeah, I'm a balloon in love 가끔은 날 터지게 만들어 It hurts (I know, I know) But you gotta know, 너 하나야 Who could take me to the sky Fall in love, I fall in love with you 머물러줘 내 품에서 Fall in love, whoo 더 불어줘 내 편에서 Yeah, I'm a balloon in love 	2020	기쁨	22938	Balloon in Love	선미	512640091//478102836//421161632//457450899//400925557//497981714//537312379//510478269//534320539//512917230//508015225//515158359//457450551//467184903//517288166//492562410//483843288//457622377//516680158//527880376	감성//산책//여름밤//댄스//기분전환//드라이브//신나는//운동//여름//아이돌//노동요//청량//청량한//댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//명곡//가요//내적댄스//국내//댄스//케이팝//트렌디//아이돌//kpop//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//최신가요//밤//힐링//설렘//여름//여름밤//청춘//봄//아이돌//행복//행복한//출퇴근//매장음악//트렌디//출퇴근//걸그룹//가요//내적댄스//국내//가요//시원한//더위//휴가//헬스//파티//청량//청량한//인기곡//국내//달달//썸//고백//출근길
37619526	CoinciDestiny	위키미키 (Weki Meki)	https://cdnimg.melon.co.kr/cm2/album/images/115/09/291/11509291_20240611161226_500.jpg?9f127adb3ba3c6d9aec422a7dee9e226/melon/resize/512/quality/100/optimize	CoinciDestiny	2024.06.12	댄스	oooh Forever and ever oh baby 고갤 들어 멀리 저 수평선 위로 다가온 작은 불빛 어두운 하늘 위로 넌 자꾸만 Shinin’ 날 다시금 일으켜 선명해져 가 우리가 하나 되어 만든 Color 어느새 흩어졌던 시간도 너와 나 눈이 마주친 순간 펼쳐진 거야 CoinciDestiny 낯선 순간마저 운명 같았던 눈부신 Memories 어제부터 내일로 우릴 이어주고 있어 CoinciDestiny You’re my remedy Always be with me (Beautiful youth) CoinciDestiny We were meant to be For eternity 이유 없이 미소가 번지고 작은 손이 맞닿은 순간 연결되는 Link 아마도 내가 찾던 Key, 그래 너 Fire, when we going higher 닮아있었던 서로의 Desire 흩어진 조각이 하나 돼 이제 완성돼 선명해져 가 우리가 하나 되어 만든 Color 어느새 흩어졌던 시간도 너와 나 눈이 마주친 순간 펼쳐진 거야 CoinciDestiny 낯선 순간마저 운명 같았던 눈부신 Memories 어제부터 내일로 우릴 이어주고 있어 CoinciDestiny You’re my remedy Always be with me (Beautiful youth) CoinciDestiny We were meant to be For eternity Touch the sky 깨고 싶지 않아 Tonight 영원을 꿈꾸고 셀 수 없는 시간 속의 행복했던 그 모든 걸 Never forget CoinciDestiny 낯선 순간마저 운명 같았던 (I’ll be with you oh) 눈부신 Memories 어제부터 내일로 우릴 이어주고 있어 CoinciDestiny You’re my remedy Always be with me (Beautiful youth) CoinciDestiny We were meant to be For eternity 	2020	기쁨	1816806	CoinciDestiny	위키미키 (Weki Meki)	421161632//443997103//400925557//457622298//493525662//537312379//538292289//512917230//513530220//515158359//492562410//457622377	댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//기분전환//드라이브//신나는//여름//청량//시원한//바다//청량한//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//케이팝//kpop//걸그룹//헬스//집중//최신가요//오늘신곡모음//출퇴근//매장음악//트렌디//걸그룹//걸그룹//파티//인기곡//국내
37602330	hey! hey!	TWS (투어스)	https://cdnimg.melon.co.kr/cm2/album/images/115/05/319/11505319_20240624143253_500.jpg?YUV444/melon/resize/282	TWS 2nd Mini Album ‘SUMMER BEAT!’	2024.06.05	댄스	떨리는 지면 위 우리는 서 있어 서로의 빈칸을 열어둔 채로 (서로의 빈칸을 열어둔 채로) 다른 시간 다른 곳에서 우린 모여들었고 아무도 모르는 내일로 어느새 속도를 내 뛰고 있어 We don’t stop 좋아하는 것을 위해 We don’t stop 포기를 밟고 Running We don’t stop 똑같은 온도의 Passion We don’t stop We don’t know how to stop yeh (We can do it all day) We don’t stop 늘 혼자였던 내가 We don’t stop 함께라는 말이 좋아 We don’t stop 내 옆엔 네가 있어 We don’t stop 우리 함께 달려 hey! hey! 내 맘을 힘껏 모아 Pass 해 넌 나와 함께 달릴 때에 어떤 기분인지 이 노래 끝날 때 얘기해 줄래? hey! hey! 너와 내 손이 맞닿을 때 난 수만 가지 감정 중에 너를 만나 정말 다행이라고 얘기해 줄게 우리의 다른 이름 Vision 태양보다 빛날 Our future 혼자서는 의미 없어 돌아보면 내가 있어 같은 시간 같은 곳에서 반드시 이뤄낼 꿈 세상의 가장 높은 곳에서 우리 꿈을 크게 외치고 싶어 We don’t stop 어디로 갈지 모를 때 We don’t stop 서로가 나침반이 돼 We don’t stop 숨이 턱 끝까지 차도 We don’t stop We don’t know how to stop yeh (We can do it all day) We don’t stop 늘 혼자였던 내가 We don’t stop 함께라는 말이 좋아 We don’t stop 내 옆엔 네가 있어 We don’t stop 우리 함께 달려 hey! hey! 내 맘을 힘껏 모아 Pass 해 넌 나와 함께 달릴 때에 어떤 기분인지 이 노래 끝날 때 얘기해 줄래? hey! hey! 너와 내 손이 맞닿을 때 난 수만 가지 감정 중에 너를 만나 정말 다행이라고 얘기해 줄게 바란 꿈이 현실로 (Dream comes) 너와 나는 하나로 (We are) 믿어 난 의심 안 해 다 정해진 거 같아 조금 느려도 (hey!) 너와 함께 가지 (Yeh! yeh!) 끝은 몰라도 (hey!) 난 두렵지 않지 (Yeh yeh!) 꿈꿔온 날에 닿을 때까지 I’ll never let you down 저 끝까지 달려 hey! hey! 복잡한 고민들은 Pass 해 지칠 땐 내게 기대도 돼 하나 되는 우리 이 길 끝까지 함께해 줄래 hey! hey! 너와 내 숨이 맞닿을 때 하나가 되는 다른 세계 우리란 건 정말 우연을 넘은 운명이라 믿어 Ooh woah 너를 만나 정말 다행이라고 얘기해 줄게 	2020	기쁨	3679688	hey! hey!	TWS (투어스)	479478642//478102836//421161632//400925557//457622298//456216805//508295041//497981714//520449054//535604305//533918226//512970756//403022834//510682433//100098404//457450551//517288166//421731133//458990050//457622377//538689319	발라드//감성//인디//기분전환//새벽//드라이브//신나는//여행//댄스//기분전환//드라이브//신나는//운동//여름//아이돌//노동요//청량//청량한//댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//댄스//아이돌//노동요//내적댄스//즐거운//인디//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//케이팝//운동//아이돌//kpop//노동요//드라이브//여행//최신가요//출퇴근//노동요//시원한//더위//스트레스//헬스//여름//청량//청량한//걸그룹//가요//내적댄스//국내//헬스//내적댄스//더위//장마//인기곡//국내//불안//걱정
37592010	Shooting Star	Kep1er (케플러)	https://cdnimg.melon.co.kr/cm2/album/images/115/02/499/11502499_20240531111300_500.jpg?7ca100634130f03ff7bcdc802ed085ef/melon/resize/512/quality/100/optimize	Kep1going On	2024.06.03	댄스	Da ra da da da da ooh Da ra da da da da ooh Da ra da da da da ooh 날 끌어당긴 감정의 Blasting 순간 빛이 터져 Bomb Bomb Bomb 유성같이 쏟아진 Feeling 또 다른 시작을 알려와 (Let's start) Oh All the time 빛을 따라서 달린 그 순간 난 그날처럼 널 찾았어 Now Now Now 밤 하늘 너머로 꽃이 펴 Woo 자 내가 보이면 늘 꿈꾸던 소원을 말해줘 별빛이 내게로 흩날려 Woo 이 끝이 너라면 더는 두렵지 않거든 Ah-ooh 어둠 속에 온몸을 던져 Ah-ooh 지지 않을 저 별처럼 Da ra da da da da ooh Da ra da da da da ooh Da ra da da da da ooh Fly high like shooting stars Kep 1 going strong 별처럼 빛나 Our stage 운명처럼 앞에 난 나타나 너의 세계를 Daze Yeah I feel you’re the best With your love, I feel my best See you again and again and again In another galaxy Oh Like fireworks light me up 널 위해 난 다시 한 번 Shine 서로의 불꽃을 가득 안아 Ah-ooh 어둠 속에 온몸을 던져 Ah-ooh 지지 않을 저 별처럼 Da ra da da da da ooh Da ra da da da da ooh Da ra da da da da ooh Fly high like shooting stars 꿈 속 너와 나 Oh Oh 행복한 이 순간 우린 멈출 수 없어 Till the end Can’t stop this feeling 꿈처럼 신비로운 Magic hour 눈부실 만큼 우린 아름다워 끝없는 여정에 새롭게 난 날아올라 Oh I just Kep 1 dreaming ‘bout you 첫 느낌 그대로 안아줘 Woah 그 끝이 너라면 더는 겁날 게 없거든 Ah-ooh 어둠 속에 온몸을 던져 Ah-ooh 지지 않을 저 별처럼 Da ra da da da da ooh Da ra da da da da ooh Da ra da da da da ooh Fly high like shooting stars 	2020	기쁨	3058246	Shooting Star	Kep1er (케플러)	478102836//421161632//400925557//457622298//497981714//493525662//512917230//508015225//513530220//515158359//100098404//457622377	댄스//기분전환//드라이브//신나는//운동//여름//아이돌//노동요//청량//청량한//댄스//케이팝//드라이브//신나는//운동//아이돌//kpop//걸그룹//파티//댄스//케이팝//트렌디//아이돌//kpop//댄스//트렌디//인기곡//국내//기분전환//드라이브//출퇴근//신나는//운동//스트레스//여름//노동요//청량//청량한//케이팝//kpop//걸그룹//헬스//집중//출퇴근//매장음악//트렌디//출퇴근//걸그룹//걸그룹//걸그룹//인기곡//국내
